RegionID,RegionType,RegionName,Latitude,Longitude
3010,County,Rockbridge County,37.8062214,-79.5153773
558,County,Henry County,33.4347963,-84.14351359999999
623,County,Macon County,39.8949055,-89.0179332
1433,County,Tippah County,34.76880970000001,-88.86469799999999
714,County,Scott County,44.6834072,-93.54079089999999
339,County,Yell County,35.0810824,-93.33889169999999
2941,County,Hutchinson County,35.8031909,-101.4339148
1699,County,Fayette County,33.4502206,-84.4802606
2096,County,Willacy County,26.4948223,-97.69822719999999
1535,County,Beckham County,35.2687266,-99.634135
3127,County,Saint James Parish,30.0179292,-90.7913227
3111,County,Northampton County,40.7749283,-75.294569
2273,County,Franklin County,40.0154745,-82.99316069999999
1960,County,Overton County,36.3880346,-85.31362179999999
2963,County,Meriwether County,33.0561282,-84.68974949999999
1237,County,Morgan County,40.2989226,-103.7289167
1739,County,Grenada County,33.7516314,-89.81303559999999
651,County,Moore County,35.3674493,-79.4703885
2423,County,McDuffie County,33.5258626,-82.5185837
839,County,Ashley County,33.1565939,-91.7538817
482,County,Dodge County,43.3994215,-88.7108964
758,County,Tyler County,30.7324447,-94.315422
2475,County,Phillips County,40.53713339999999,-102.3463875
124,County,Clay County,29.9943564,-81.77870209999999
1266,County,Newton County,33.5544296,-83.8473015
2751,County,Jefferson County,39.5800298,-105.2662931
1885,County,Lincoln County,35.4637028,-81.20781640000001
2707,County,Goochland County,37.74159969999999,-77.973865
2390,County,Leelanau County,45.0821226,-86.07336339999999
3052,County,Washington County,44.8896877,-92.8577105
1278,County,Ogemaw County,44.3270741,-84.1857115
812,County,Worth County,31.5282489,-83.8897057
2064,County,Wabasha County,44.3020812,-92.2236667
840,County,Asotin County,46.1460123,-117.2085208
1845,County,Labette County,37.2639041,-95.3102505
3177,County,Pottawatomie County,39.3976344,-96.3226072
2190,County,Cherokee County,34.2514526,-84.4802606
264,County,Owen County,39.3603429,-86.8220341
2564,County,Sullivan County,41.6897493,-74.7805192
618,County,Macon County,39.8949055,-89.0179332
782,County,Vilas County,45.9787939,-89.45591619999999
2121,County,Anderson County,34.5528328,-82.6483442
952,County,Colusa County,39.1040645,-122.2653887
1578,County,Calhoun County,42.2073905,-85.02334599999999
1268,County,Nobles County,43.71969319999999,-95.81428849999999
878,County,Blaine County,43.4743428,-113.9664446
1059,County,Greene County,39.697399,-83.8897057
763,County,Union County,34.9338651,-80.54384499999999
1198,County,Mercer County,40.3028533,-74.7337069
745,County,Teton County,43.853632,-110.6314491
875,County,Bertie County,36.0245185,-76.964306
954,County,Conway County,35.2727492,-92.6983868
75,County,Jay County,40.4465288,-85.02334599999999
1339,County,Putnam County,41.4351069,-73.7948516
3051,County,Washington County,44.8896877,-92.8577105
1458,County,Vernon County,43.5576968,-90.8294002
760,County,Uinta County,41.2107397,-110.6168921
2562,County,Stutsman County,46.939184,-98.99091390000001
1747,County,Hampton County,32.8084577,-81.1196075
3082,County,Winneshiek County,43.2362611,-91.9099238
1917,County,Marengo County,32.2459085,-87.77633329999999
972,County,Dakota County,44.731554,-93.17796589999999
3262,County,Waynesboro City,38.0684692,-78.8894682
462,County,Crook County,44.0978126,-120.0963654
1477,County,Warren County,39.4241422,-84.1857115
2153,County,Buchanan County,39.6349791,-94.81059549999999
2031,County,Spencer County,38.0123167,-85.31362179999999
898,County,Butler County,39.440463,-84.5222189
1962,County,Pacific County,46.5180824,-123.8264512
1698,County,Fayette County,33.4502206,-84.4802606
364,County,Adams County,39.8398269,-104.1930918
2209,County,Colorado County,29.5378648,-96.49297969999999
2263,County,Fillmore County,43.6956298,-92.0665197
1179,County,Martin County,27.0804935,-80.4103957
1022,County,Fulton County,33.8033965,-84.3962535
2670,County,Concordia Parish,31.4808983,-91.63721500000001
1591,County,Carroll County,39.5423418,-77.0564464
790,County,Wayne County,42.2790746,-83.33618799999999
1377,County,Sevier County,35.8271682,-83.5070203
2530,County,Saunders County,41.168563,-96.663812
2280,County,Franklin Parish,32.0737103,-91.5983959
1907,County,Madison County,38.9041402,-89.9253233
793,County,Wayne County,42.2790746,-83.33618799999999
1629,County,Clinton County,42.9663458,-84.5222189
2503,County,Richland Parish,32.3887281,-91.7928402
1424,County,Taylor County,32.2455088,-99.8124935
284,County,Polk County,27.8617347,-81.6911559
747,County,Texas County,37.3673645,-91.9099238
573,County,Jones County,31.5343241,-89.1705998
127,County,Clay County,29.9943564,-81.77870209999999
2365,County,Kewaunee County,44.5202599,-87.38107269999999
290,County,Polk County,27.8617347,-81.6911559
1877,County,Lincoln County,35.4637028,-81.20781640000001
1139,County,La Paz County,34.0061091,-113.9536466
1529,County,Bandera County,29.7404135,-99.2785583
1813,County,Jackson County,38.9914998,-94.315422
1786,County,Hubbard County,47.1860527,-94.94114230000001
2765,County,Klickitat County,45.888824,-120.9711029
3239,County,East Feliciana Parish,30.8458948,-91.02032240000001
3086,County,Buena Vista County,42.6705452,-95.1432068
2426,County,McIntosh County,31.4748147,-81.38393260000001
3065,County,Washington County,44.8896877,-92.8577105
577,County,Jones County,31.5343241,-89.1705998
200,County,Kent County,43.0097027,-85.52002399999999
1002,County,Elbert County,39.35370040000001,-104.1930918
1593,County,Carroll County,39.5423418,-77.0564464
554,County,Henry County,33.4347963,-84.14351359999999
1661,County,De Witt County,40.1810363,-88.90306
483,County,Dodge County,43.3994215,-88.7108964
2605,County,Woodward County,36.413792,-99.3673084
2433,County,Minidoka County,42.8409971,-113.5808126
3155,County,Breckinridge County,37.7982002,-86.4592091
1329,County,Plumas County,39.99268319999999,-120.8039474
1551,County,Bourbon County,38.2170752,-84.2278796
1672,County,Douglas County,39.2587106,-104.9388853
2377,County,Langlade County,45.220083,-89.01021329999999
369,County,Allen County,41.0932622,-85.02334599999999
1094,County,Holmes County,40.5540928,-81.909826
1367,County,Saluda County,34.008713,-81.73494199999999
1796,County,Jackson County,38.9914998,-94.315422
2837,County,Roosevelt County,33.9538388,-103.3587288
1288,County,Orange County,33.7174708,-117.8311428
1167,County,Marion County,29.2787765,-82.12783999999999
2229,County,Crawford County,41.6661391,-80.2767327
2701,County,Freestone County,31.7534889,-96.15269850000001
2307,County,Gonzales County,29.4834878,-97.5247243
2682,County,Dickinson County,43.4049388,-95.18492189999999
1970,County,Pickens County,34.9046217,-82.6483442
2442,County,Montague County,33.6460993,-97.69822719999999
1874,County,Lincoln County,35.4637028,-81.20781640000001
2376,County,Lampasas County,31.2737682,-98.2212979
2471,County,Paulding County,33.9142037,-84.8984775
3042,County,Tishomingo County,34.7615024,-88.24611829999999
2673,County,Covington County,31.3066438,-86.49965460000001
842,County,Attala County,33.1683267,-89.62516459999999
1654,County,Davison County,43.7242124,-98.2212979
2918,County,Deaf Smith County,35.0017354,-102.5298028
677,County,Perry County,40.371376,-77.2405153
603,County,Llano County,30.692528,-98.7481167
1543,County,Berrien County,42.0320742,-86.7416374
1145,County,Lavaca County,29.33590539999999,-96.83509989999999
1896,County,Madison County,38.9041402,-89.9253233
87,County,Lee County,26.6630286,-81.9534815
2102,County,Winston County,34.1690087,-87.3413599
1095,County,Holmes County,40.5540928,-81.909826
724,County,Smith County,32.3352505,-95.3102505
1484,County,Waseca County,43.961388,-93.66232389999999
2741,County,Jefferson County,39.5800298,-105.2662931
778,County,Union County,34.9338651,-80.54384499999999
1750,County,Hancock County,39.8249915,-85.84862360000001
868,County,Benton County,46.3166362,-119.5021582
2932,County,Green Lake County,43.863117,-89.0179332
1783,County,Houston County,32.4219655,-83.63484299999999
2128,County,Arkansas County,34.2354138,-91.28910359999999
679,County,Perry County,40.371376,-77.2405153
2988,County,New Madrid County,36.5227538,-89.77553379999999
2829,County,Poweshiek County,41.6530119,-92.539603
2331,County,Harrison County,30.432087,-89.0179332
663,County,Otero County,32.6341716,-105.5943388
1501,County,Wright County,45.1538202,-94.01909429999999
1770,County,Haywood County,35.624394,-82.99316069999999
1319,County,Pierce County,47.0675877,-122.1295269
363,County,Adams County,39.8398269,-104.1930918
986,County,Dekalb County,33.7956441,-84.2278796
350,County,Adair County,37.076403,-85.31362179999999
2254,County,Duchesne County,40.2172448,-110.5215459
2256,County,Eastland County,32.3240465,-98.7481167
495,County,Edgar County,39.71312229999999,-87.77633329999999
3140,County,Southampton County,36.6788512,-77.10249019999999
819,County,Young County,33.2200087,-98.7481167
188,County,Inyo County,36.3091865,-117.5495846
2728,County,Humphreys County,36.0245773,-87.7369607
277,County,Pike County,41.3361875,-75.06111469999999
150,County,Drew County,33.5156463,-91.7538817
430,County,Cedar County,41.8346154,-91.13530200000001
1965,County,Patrick County,36.6886252,-80.32131059999999
2451,County,New Kent County,37.4653757,-76.964306
2150,County,Brantley County,31.1510963,-81.9971108
1064,County,Greene County,39.697399,-83.8897057
381,County,Banks County,34.378542,-83.46435509999999
2533,County,Schuyler County,42.3796425,-76.8720961
588,County,Lamar County,33.75694,-95.6457951
1449,County,Unicoi County,36.073032,-82.5185837
2419,County,McCreary County,36.6973499,-84.4802606
2472,County,Pemiscot County,36.2195399,-89.81303559999999
1937,County,Montour County,41.02623029999999,-76.6874701
2403,County,Mariposa County,37.4893626,-119.9679294
1826,County,Johnson County,38.845412,-94.8520636
1516,County,Appling County,31.712238,-82.25832969999999
887,County,Bosque County,31.8507607,-97.69822719999999
177,County,Hart County,34.3500039,-82.95015579999999
3270,County,Sainte Genevieve County,37.8934532,-90.2244662
1623,County,Clayton County,33.5571944,-84.375233
2271,County,Franklin County,40.0154745,-82.99316069999999
2508,County,Richland County,34.0412165,-80.9428911
1792,County,Jackson County,38.9914998,-94.315422
2490,County,Randolph County,35.7449531,-79.8296743
2262,County,Fentress County,36.37106,-84.8984775
2962,County,Los Alamos County,35.8813636,-106.2988937
464,County,Cross County,35.2998913,-90.8294002
273,County,Pike County,41.3361875,-75.06111469999999
1231,County,Morgan County,40.2989226,-103.7289167
2030,County,Socorro County,33.8837087,-106.7234639
509,County,Falls County,31.1636412,-97.0068393
1560,County,Bristol City,51.454513,-2.58791
1504,County,Yancey County,35.888897,-82.34518899999999
1606,County,Chaffee County,38.7536679,-106.2522143
765,County,Union County,34.9338651,-80.54384499999999
376,County,Avery County,36.1198414,-81.909826
734,County,Stone County,36.7748882,-93.4599326
102,County,Bond County,38.902985,-89.4742177
315,County,Tama County,42.1292592,-92.539603
2246,County,Delaware County,39.907793,-75.3878525
1472,County,Warren County,39.4241422,-84.1857115
2140,County,Ben Hill County,31.7664035,-83.2077645
955,County,Cooper County,38.8693247,-92.8577105
3047,County,Washington County,44.8896877,-92.8577105
2007,County,Russell County,32.3552497,-85.1894045
1239,County,Morgan County,40.2989226,-103.7289167
3116,County,Piscataquis County,45.70498569999999,-69.3375071
1077,County,Hardin County,30.364764,-94.315422
1028,County,Gaines County,32.6987519,-102.7135121
873,County,Benzie County,44.678277,-86.2970998
627,County,Mason County,47.4251146,-123.1951376
1331,County,Potter County,35.404373,-101.9804613
3201,County,Westmoreland County,40.2353963,-79.4703885
2641,County,Brunswick County,34.0275398,-78.2020387
2379,County,Lawrence County,40.957855,-80.365865
3291,County,Colonial Heights City,37.244039,-77.4102607
2655,County,Chickasaw County,43.0724667,-92.38136209999999
310,County,Rush County,39.6481768,-85.52002399999999
668,County,Parke County,39.69929459999999,-87.14228949999999
2028,County,Simpson County,31.9017736,-89.9253233
552,County,Henry County,33.4347963,-84.14351359999999
2858,County,Van Buren County,42.2459665,-86.0121573
832,County,Andrew County,39.9637436,-94.81059549999999
523,County,Giles County,37.3132885,-80.6770787
716,County,Sharp County,36.16759740000001,-91.44346900000001
1696,County,Fayette County,33.4502206,-84.4802606
2269,County,Fountain County,40.22271970000001,-87.3347575
162,County,Frio County,28.831355,-99.1013498
138,County,Cook County,41.7376587,-87.697554
2662,County,Claiborne Parish,32.7722557,-93.0175712
2158,County,Burleson County,30.4500257,-96.663812
2362,County,Kalkaska County,44.66744449999999,-85.02334599999999
1324,County,Pitkin County,39.159101,-106.8178377
2895,County,Buckingham County,37.50700800000001,-78.5660852
1613,County,Chester County,40.0010204,-75.8069082
2228,County,Crawford County,41.6661391,-80.2767327
1119,County,Jasper County,32.491436,-81.0754657
2032,County,Spencer County,38.0123167,-85.31362179999999
1375,County,Sevier County,35.8271682,-83.5070203
3011,County,Rockcastle County,37.3743065,-84.3121264
384,County,Bates County,38.3216754,-94.315422
1108,County,Hughes County,44.3535022,-99.8124935
799,County,Wayne County,42.2790746,-83.33618799999999
2704,County,Gilchrist County,29.6871128,-82.82097399999999
2736,County,Jefferson County,39.5800298,-105.2662931
2130,County,Atchison County,39.5701137,-95.35208759999999
1371,County,Scurry County,32.6937844,-100.8903099
1719,County,Garrard County,37.6413234,-84.56414699999999
1425,County,Taylor County,32.2455088,-99.8124935
2737,County,Jefferson County,39.5800298,-105.2662931
2773,County,Lafayette County,42.6293203,-90.0746767
2380,County,Lawrence County,40.957855,-80.365865
293,County,Polk County,27.8617347,-81.6911559
233,County,Leon County,30.4906177,-84.1857115
977,County,Dallas County,32.8024682,-96.83509989999999
788,County,Wayne County,42.2790746,-83.33618799999999
1379,County,Seward County,40.9078649,-97.0984646
684,County,Piatt County,40.0543526,-88.55653099999999
73,County,Gem County,44.0324936,-116.3589245
120,County,Clay County,29.9943564,-81.77870209999999
2681,County,Dickinson County,43.4049388,-95.18492189999999
1160,County,Marion County,29.2787765,-82.12783999999999
2236,County,Crawford County,41.6661391,-80.2767327
143,County,Dade County,25.5516034,-80.6326916
2835,County,Robertson County,36.5250666,-86.86218269999999
88,County,Lee County,26.6630286,-81.9534815
1532,County,Barbour County,31.8172896,-85.35496499999999
1487,County,Wetzel County,39.5655978,-80.6770787
1312,County,Pawnee County,36.2918339,-96.7065914
990,County,Dewitt County,29.1235194,-97.35165579999999
1368,County,Sawyer County,45.8220169,-91.16858859999999
487,County,Dukes County,41.4039539,-70.6692655
2353,County,Humboldt County,40.7450055,-123.8695086
1259,County,Neosho County,37.6045688,-95.3102505
2050,County,Telfair County,31.8907647,-82.99316069999999
723,County,Smith County,32.3352505,-95.3102505
871,County,Benton County,46.3166362,-119.5021582
1197,County,Mercer County,40.3028533,-74.7337069
274,County,Pike County,41.3361875,-75.06111469999999
1726,County,Gogebic County,46.4392785,-89.92147399999999
480,County,Dixie County,29.5207227,-83.1649001
3182,County,Radford City,37.13179239999999,-80.5764477
2579,County,Torrance County,34.6784317,-105.9699878
602,County,Lewis County,46.6195461,-122.4554639
189,County,Iowa County,42.9416737,-90.0746767
585,County,Knott County,37.3461117,-82.99316069999999
440,County,Clark County,36.0795613,-115.094045
2505,County,Richland County,34.0412165,-80.9428911
513,County,Floyd County,34.2828967,-85.2308414
660,County,Osage County,38.6009003,-95.6457951
692,County,Rabun County,34.9027286,-83.3789389
1801,County,Jackson Parish,32.2399791,-92.539603
566,County,Idaho County,45.9019541,-115.7237432
2613,County,Alleghany County,37.8531975,-80.0534923
893,County,Brooks County,27.0273057,-98.2212979
1831,County,Kanabec County,45.9329034,-93.2883531
2502,County,Richland County,34.0412165,-80.9428911
3046,County,Vermillion County,39.8512139,-87.48020679999999
268,County,Park County,39.0897928,-105.5943388
822,County,Aitkin County,46.61854330000001,-93.45366920000001
1520,County,Ashland County,40.9435588,-82.3017728
380,County,Baker County,44.7652304,-117.67692
179,County,Hill County,32.0621768,-97.179026
117,County,Clay County,29.9943564,-81.77870209999999
1995,County,Redwood County,44.3516109,-95.3102505
1053,County,Greene County,39.697399,-83.8897057
1528,County,Bamberg County,33.2074402,-81.0754657
427,County,Casey County,37.3157449,-84.8984775
1434,County,Tipton County,35.5217179,-89.7379958
3170,County,King William County,37.7372121,-77.1485163
266,County,Page County,38.63013309999999,-78.52065
2594,County,Washburn County,45.9657186,-91.8148946
2680,County,Dickenson County,37.0929465,-82.34518899999999
836,County,Arenac County,43.9973355,-83.67739279999999
917,County,Carbon County,40.901975,-75.667356
2334,County,Harrison County,30.432087,-89.0179332
169,County,Gulf County,29.8001623,-85.35496499999999
2458,County,Nottoway County,37.1148487,-78.0195387
2413,County,Marshall County,41.303028,-86.3376761
2522,County,San Juan County,36.3882439,-108.2377519
170,County,Hale County,32.7859102,-87.6186379
263,County,Otoe County,40.675971,-96.11029429999999
2498,County,Renville County,44.66744449999999,-94.976654
1895,County,Madison County,38.9041402,-89.9253233
1898,County,Madison County,38.9041402,-89.9253233
2316,County,Hamilton County,39.2355447,-84.56414699999999
148,County,Dent County,37.544666,-91.44346900000001
269,County,Park County,39.0897928,-105.5943388
1359,County,Roseau County,48.7249475,-95.9820524
3252,County,West Feliciana Parish,30.8423123,-91.4048249
2440,County,Moniteau County,38.5827118,-92.5792482
2438,County,Mitchell County,36.0277763,-82.1496049
621,County,Macon County,39.8949055,-89.0179332
1844,County,Kossuth County,43.25133839999999,-94.2333355
762,County,Union County,34.9338651,-80.54384499999999
1734,County,Grayson County,33.7062406,-96.663812
672,County,Pecos County,30.8253214,-102.6216211
2950,County,Las Animas County,37.2994909,-104.1001326
1728,County,Gooding County,42.9180557,-114.7494346
1568,County,Burnett County,45.8051186,-92.2888131
1511,County,Alamosa County,37.654039,-105.876004
2590,County,Walthall County,31.125165,-90.11206960000001
1182,County,Massac County,37.2478298,-88.7493998
557,County,Henry County,33.4347963,-84.14351359999999
2786,County,Marquette County,46.644579,-87.5593823
1592,County,Carroll County,39.5423418,-77.0564464
2313,County,Gunnison County,38.6437083,-107.0067031
331,County,Winn Parish,31.91961239999999,-92.6586401
517,County,Floyd County,34.2828967,-85.2308414
403,County,Brown County,44.45616740000001,-87.9334803
1390,County,Sibley County,44.5502089,-94.15137639999999
2703,County,Gasconade County,38.4335915,-91.4821482
657,County,Nolan County,32.3818737,-100.3497895
1618,County,Choctaw County,33.9851472,-95.51973939999999
2960,County,Livingston County,42.6207951,-83.8473015
1577,County,Calhoun County,42.2073905,-85.02334599999999
1550,County,Bourbon County,38.2170752,-84.2278796
2943,County,Jeff Davis County,30.750805,-104.1930918
643,County,Mills County,31.6137467,-98.5721016
1236,County,Morgan County,40.2989226,-103.7289167
2947,County,Kingfisher County,35.9181468,-97.87216
457,County,Craig County,37.44658950000001,-80.23213129999999
1256,County,Nelson County,37.7478599,-78.8835548
2136,County,Bayfield County,46.6650481,-91.12220070000001
767,County,Union County,34.9338651,-80.54384499999999
2883,County,Appomattox County,37.402489,-78.792953
2204,County,Cleburne County,35.4605769,-92.0665197
2329,County,Harrison County,30.432087,-89.0179332
697,County,Roane County,35.836117,-84.56414699999999
486,County,Dooly County,32.1593447,-83.804868
2989,County,Oglethorpe County,33.9119731,-83.03613759999999
2372,County,LaSalle Parish,31.7002461,-92.2236667
2822,County,Pendleton County,38.6900889,-84.359802
899,County,Butler County,39.440463,-84.5222189
2806,County,Missaukee County,44.366621,-85.02334599999999
2447,County,Moultrie County,39.6020543,-88.59517509999999
1026,County,Fulton County,33.8033965,-84.3962535
528,County,Grand County,40.0727382,-106.0640179
1129,County,Karnes County,28.9089085,-97.87216
2315,County,Hamilton County,39.2355447,-84.56414699999999
935,County,Chowan County,36.1354131,-76.6181655
1515,County,Andrews County,32.342627,-102.7135121
2735,County,Jefferson County,39.5800298,-105.2662931
313,County,Rusk County,32.1741887,-94.81059549999999
2521,County,San Juan County,36.3882439,-108.2377519
619,County,Macon County,39.8949055,-89.0179332
3054,County,Washington County,44.8896877,-92.8577105
1006,County,Estill County,37.6975384,-83.9744262
626,County,Mason County,47.4251146,-123.1951376
807,County,White County,34.6567728,-83.7199136
655,County,Noble County,41.4277391,-85.35496499999999
1224,County,Monroe County,43.2841246,-77.7452081
1571,County,Calhoun County,42.2073905,-85.02334599999999
2018,County,Screven County,32.7074673,-81.6035062
2238,County,Crockett County,30.5977955,-101.1617356
2057,County,Trinity County,40.6329485,-123.0622553
587,County,Lamar County,33.75694,-95.6457951
2697,County,Faribault County,43.6448766,-93.9878427
1555,County,Braxton County,38.7023371,-80.7214417
239,County,Long County,31.7755541,-81.8224362
1267,County,Newton County,33.5544296,-83.8473015
1058,County,Greene County,39.697399,-83.8897057
777,County,Union County,34.9338651,-80.54384499999999
1273,County,O Brien County,43.1131245,-95.6457951
3105,County,Mississippi County,35.8279728,-90.0746767
2629,County,Bienville Parish,32.4107403,-93.0175712
1708,County,Fleming County,38.3987633,-83.67739279999999
754,County,Trigg County,36.8473642,-87.77633329999999
2424,County,McIntosh County,31.4748147,-81.38393260000001
2611,County,Allamakee County,43.2430754,-91.44346900000001
3282,County,Manassas Park City,38.7840035,-77.4697111
1264,County,Newton County,33.5544296,-83.8473015
253,County,Mono County,37.9218608,-118.9528645
1366,County,Saline County,38.8174853,-97.69822719999999
592,County,Larue County,37.5189552,-85.7256372
375,County,Atoka County,34.4509901,-95.9832577
691,County,Price County,45.7511666,-90.4622144
1863,County,Lincoln County,35.4637028,-81.20781640000001
3029,County,Sequatchie County,35.3469428,-85.39627689999999
1357,County,Ripley County,39.0986811,-85.2308414
160,County,Ford County,40.4988592,-88.2071598
1812,County,Jackson County,38.9914998,-94.315422
2232,County,Crawford County,41.6661391,-80.2767327
3279,County,Williamsburg City,37.2707022,-76.7074571
943,County,Clarke County,33.9519347,-83.357567
549,County,Hardy County,39.0416116,-78.9288242
1506,County,Zapata County,26.9730763,-99.1013498
1107,County,Hughes County,44.3535022,-99.8124935
431,County,Cedar County,41.8346154,-91.13530200000001
739,County,Swain County,35.4328955,-83.46435509999999
229,County,Lamb County,34.1486153,-102.3463875
2222,County,Comanche County,34.6612778,-98.3964938
107,County,Cass County,47.2144536,-94.2309171
116,County,Clay County,29.9943564,-81.77870209999999
2996,County,Pennington County,43.8901111,-102.2547919
2047,County,Summers County,37.5812062,-80.8543847
1234,County,Morgan County,40.2989226,-103.7289167
2237,County,Crenshaw County,31.6671872,-86.3376761
1114,County,Jasper County,32.491436,-81.0754657
1055,County,Greene County,39.697399,-83.8897057
661,County,Osage County,38.6009003,-95.6457951
597,County,Lewis County,46.6195461,-122.4554639
130,County,Clay County,29.9943564,-81.77870209999999
1463,County,Wadena County,46.6415934,-94.936044
2223,County,Converse County,43.0489425,-105.4068079
982,County,Dawson County,34.412912,-84.14351359999999
3276,County,Martinsville City,36.6915262,-79.8725386
121,County,Clay County,29.9943564,-81.77870209999999
912,County,Cannon County,35.8070317,-86.05296039999999
1209,County,Moffat County,40.6138379,-108.2377519
1098,County,Howard County,39.2873463,-76.964306
2056,County,Trinity County,40.6329485,-123.0622553
1354,County,Reeves County,31.4307975,-103.7289167
1408,County,Sumter County,28.6747526,-82.08429009999999
950,County,Colfax County,36.5799757,-104.4723301
1070,County,Grundy County,41.3500531,-88.4016041
571,County,Izard County,36.1610924,-91.9099238
1675,County,Douglas County,39.2587106,-104.9388853
342,County,York County,34.9871367,-81.2518833
1912,County,Madison County,38.9041402,-89.9253233
108,County,Cass County,47.2144536,-94.2309171
2078,County,Webster County,37.3483339,-92.8577105
3211,County,Kodiak Island Borough,57.53693430000001,-153.2659352
1564,County,Buffalo County,40.84102180000001,-99.1013498
2165,County,Callahan County,32.2728116,-99.456155
2873,County,Wilbarger County,34.0688089,-99.2785583
792,County,Wayne County,42.2790746,-83.33618799999999
1228,County,Monroe County,43.2841246,-77.7452081
1800,County,Jackson County,38.9914998,-94.315422
1250,County,Murray County,34.7928029,-84.7315563
3274,County,Ketchikan Gateway Borough,55.5008653,-131.1495855
2998,County,Perquimans County,36.1329763,-76.4100267
1460,County,Vinton County,39.2875595,-82.5185837
1984,County,Pulaski County,34.75386150000001,-92.2236667
1724,County,Glacier County,48.5217475,-112.9196649
3180,County,Presque Isle County,45.5729299,-83.597821
368,County,Allen County,41.0932622,-85.02334599999999
2397,County,Magoffin County,37.730555,-83.03613759999999
2044,County,Stewart County,36.5023236,-87.77633329999999
3098,County,Koochiching County,48.1816012,-93.648322
1913,County,Madison County,38.9041402,-89.9253233
1045,County,Goshen County,42.0334428,-104.3791912
1715,County,Fremont County,38.5306514,-105.5005483
1499,County,Wright County,45.1538202,-94.01909429999999
3064,County,Washington County,44.8896877,-92.8577105
1640,County,Conecuh County,31.501571,-86.9824288
3171,County,Little River County,33.6808926,-94.19234000000002
1963,County,Pamlico County,35.1337865,-76.6874701
372,County,Amite County,31.1683803,-90.8294002
2146,County,Bleckley County,32.4087854,-83.3789389
475,County,Desha County,33.8773585,-91.44346900000001
3174,County,Pend Oreille County,48.43590649999999,-117.3173375
2160,County,Caldwell County,35.9227448,-81.5596427
1242,County,Morris County,40.8336038,-74.54632819999999
2384,County,Lawrence County,40.957855,-80.365865
2782,County,Lunenburg County,36.92614349999999,-78.24761459999999
985,County,DeKalb County,33.7956441,-84.2278796
2617,County,Appanoose County,40.6806102,-92.8577105
1042,County,Glades County,26.984415,-81.0754657
1546,County,Bledsoe County,35.6028856,-85.2308414
2831,County,Red River County,33.6072302,-94.976654
275,County,Pike County,41.3361875,-75.06111469999999
2275,County,Franklin County,40.0154745,-82.99316069999999
1765,County,Haskell County,33.1403423,-99.8124935
2631,County,Blackford County,40.49927840000001,-85.31362179999999
2547,County,Shoshone County,47.1746948,-115.9104676
237,County,Linn County,42.0659844,-91.67606909999999
1194,County,Menard County,40.0221361,-89.81303559999999
830,County,Amelia County,37.3212714,-77.973865
901,County,Butler County,39.440463,-84.5222189
2882,County,Yalobusha County,33.9768292,-89.6759101
1166,County,Marion County,29.2787765,-82.12783999999999
742,County,Terry County,33.0909654,-102.3463875
2407,County,Marshall County,41.303028,-86.3376761
2227,County,Crawford County,41.6661391,-80.2767327
1334,County,Powell County,46.9311447,-112.9745473
2651,County,Charlotte County,26.8946009,-81.909826
1820,County,Johnson County,38.845412,-94.8520636
1980,County,Prowers County,37.84337560000001,-102.2547919
764,County,Union County,34.9338651,-80.54384499999999
1932,County,Millard County,39.0611744,-113.1918021
3256,County,Jefferson Davis County,31.58252809999999,-89.81303559999999
319,County,Todd County,46.0307728,-94.8315488
1067,County,Grundy County,41.3500531,-88.4016041
2200,County,Chippewa County,45.0673752,-91.2924666
2654,County,Chickasaw County,43.0724667,-92.38136209999999
854,County,Barton County,38.3613844,-98.7651482
106,County,Camp County,32.9567043,-94.99744609999999
732,County,Stone County,36.7748882,-93.4599326
3113,County,Northampton County,40.7749283,-75.294569
2632,County,Bollinger County,37.2115595,-90.0746767
3272,County,Falls Church City,38.88233400000001,-77.1710914
3245,County,Northumberland County,40.86743389999999,-76.6874701
680,County,Perry County,40.371376,-77.2405153
1019,County,Fulton County,33.8033965,-84.3962535
3094,County,Greensville County,36.60568860000001,-77.6077865
2976,County,Montgomery County,39.1547426,-77.2405153
1904,County,Madison County,38.9041402,-89.9253233
520,County,Gates County,36.4202077,-76.6874701
2462,County,Okfuskee County,35.4878871,-96.3226072
2184,County,Charlton County,30.7917361,-82.08429009999999
1382,County,Shelby County,35.1268552,-89.9253233
2257,County,Edmonson County,37.1941682,-86.21584969999999
600,County,Lewis County,46.6195461,-122.4554639
3215,County,Poquoson City,37.1223664,-76.3457773
1414,County,Sussex County,38.65308410000001,-75.4344727
2618,County,Archuleta County,37.1604318,-107.0067031
2189,County,Cherokee County,34.2514526,-84.4802606
1982,County,Pulaski County,34.75386150000001,-92.2236667
1392,County,Sierra County,39.5532845,-120.2512728
3008,County,Rio Grande County,37.5749508,-106.4405872
1461,County,Wabash County,40.8033875,-85.84862360000001
881,County,Blaine County,43.4743428,-113.9664446
544,County,Grant County,47.1981147,-119.3732456
551,County,Heard County,33.2990406,-85.14793639999999
191,County,Iron County,37.7854715,-113.1918021
934,County,Chicot County,33.3419551,-91.28910359999999
1666,County,Decatur County,39.3176186,-85.52002399999999
638,County,Meigs County,39.0874307,-81.9971108
3057,County,Washington County,44.8896877,-92.8577105
967,County,Custer County,38.0615578,-105.3131185
2906,County,Cottonwood County,44.0488692,-95.3102505
1507,County,Zavala County,28.8801264,-99.72326729999999
1489,County,Wilcox County,32.0105439,-87.3413599
